# id,ConstantLostPacketCount,LostCount,LostDistWeight,LostPacketCount,inRcvry,inSS,Rlmrtt,Rlsrtt,Rsprtt,type
0, 2, 1, 70.7107, 2, 0, 0, 1.1476, 1.0726, 1.0105, 1
1, 3, 1, 22.5167, 3, 0, 0, 1.0743, 0.8732, 0.9822, 1
2, 5, 1, 8.9443, 5, 0, 0, 1.2867, 0.9785, 0.9969, 1
3, 6, 2, 7.9370, 1, 1, 0, 1.2922, 0.9848, 0.9978, 1
4, 7, 3, 4.6224, 1, 1, 0, 1.2585, 0.9641, 0.9949, 1
5, 6, 1, 28.5774, 6, 0, 0, 1.1807, 0.9526, 0.9933, 1
6, 7, 2, 27.7795, 1, 1, 0, 1.1867, 0.9625, 0.9947, 1
7, 8, 3, 16.1784, 1, 1, 0, 1.1522, 0.9423, 0.9918, 1
8, 5, 1, 18.3358, 5, 0, 0, 1.1675, 1.0612, 1.0088, 1
9, 6, 2, 16.2709, 1, 1, 0, 1.1734, 1.0578, 1.0083, 1
10, 7, 3, 9.4759, 1, 1, 0, 1.1409, 1.0249, 1.0036, 1
11, 10, 1, 31.6228, 10, 0, 0, 1.1192, 0.9986, 0.9998, 1
12, 11, 2, 39.6850, 1, 1, 0, 1.1338, 1.0102, 1.0015, 1
13, 12, 3, 23.1120, 1, 1, 0, 1.1425, 1.0156, 1.0023, 1
14, 0, 1, 100.0000, 1, 1, 0, 1.0240, 0.9645, 0.9950, 1
15, 8, 1, 35.3553, 8, 0, 0, 1.1031, 0.9079, 0.9870, 1
16, 9, 2, 39.6850, 1, 1, 0, 1.1085, 0.9225, 0.9891, 1
17, 10, 3, 23.1120, 1, 1, 0, 1.1116, 0.9339, 0.9906, 1
18, 7, 1, 1.8898, 7, 1, 0, 1.5167, 1.1363, 1.0199, 1
19, 8, 2, 1.9843, 1, 1, 0, 1.5229, 1.1212, 1.0176, 1
20, 9, 3, 1.1556, 1, 1, 0, 1.5255, 1.1061, 1.0154, 1
21, 4, 1, 8.5000, 4, 0, 0, 1.1954, 0.9226, 0.9891, 1
22, 5, 2, 6.7465, 1, 1, 0, 1.2005, 0.9351, 0.9908, 1
23, 6, 3, 3.9290, 1, 1, 0, 1.1880, 0.9341, 0.9907, 1
24, 5, 1, 12.0748, 5, 0, 0, 1.0975, 0.8091, 0.9734, 1
25, 6, 2, 10.7150, 1, 1, 0, 1.1005, 0.8309, 0.9764, 1
26, 7, 3, 6.2403, 1, 1, 0, 1.1564, 0.8871, 0.9841, 1
27, 2, 1, 2.8284, 2, 1, 0, 1.1093, 0.8424, 0.9780, 1
28, 3, 2, 1.5874, 1, 1, 0, 1.1147, 0.8631, 0.9808, 1
29, 4, 3, 0.9245, 1, 1, 0, 1.5128, 1.1468, 1.0214, 1
30, 3, 1, 1.7321, 3, 0, 0, 1.2905, 0.9484, 0.9927, 1
31, 4, 2, 1.1906, 1, 1, 0, 1.2951, 0.9576, 0.9940, 1
32, 5, 3, 0.6934, 1, 1, 0, 1.2606, 0.9401, 0.9915, 1
33, 1, 1, 7.0000, 1, 1, 0, 1.0970, 0.9212, 0.9889, 1
34, 2, 2, 2.7780, 1, 1, 0, 1.1251, 0.9514, 0.9931, 1
35, 1, 1, 2.0000, 1, 0, 0, 1.1230, 0.9305, 0.9902, 1
36, 1, 1, 1.0000, 1, 1, 0, 1.1815, 0.9894, 0.9985, 1
37, 2, 1, 70.7107, 2, 0, 0, 1.1642, 0.9637, 0.9948, 1
38, 3, 2, 39.6850, 1, 1, 0, 1.1687, 0.9714, 0.9959, 1
39, 4, 3, 23.1120, 1, 1, 0, 1.1381, 0.9524, 0.9933, 1
40, 3, 1, 57.7350, 3, 0, 1, 1.0000, 0.9399, 0.9915, 1
41, 1, 1, 100.0000, 1, 0, 0, 1.2189, 1.0779, 1.0113, 1
42, 1, 1, 90.0000, 1, 0, 0, 1.1353, 1.0504, 1.0073, 1
43, 19, 1, 17.2062, 19, 0, 0, 1.0620, 0.7844, 0.9701, 1
44, 20, 2, 29.7638, 1, 1, 0, 1.0398, 0.7910, 0.9710, 1
45, 21, 3, 17.3340, 1, 1, 0, 1.0558, 0.8234, 0.9754, 1
46, 1, 1, 100.0000, 1, 0, 0, 1.2444, 1.0111, 1.0016, 1
47, 5, 1, 44.7214, 5, 0, 1, 1.2716, 1.0691, 1.0100, 1
48, 6, 2, 39.6850, 1, 1, 0, 1.2770, 1.0638, 1.0092, 1
49, 7, 3, 23.1120, 1, 1, 0, 1.2943, 1.0678, 1.0098, 1
50, 17, 1, 0.9701, 17, 1, 0, 1.1502, 0.9370, 0.9911, 1
51, 18, 2, 1.5874, 1, 1, 0, 1.1537, 0.9470, 0.9925, 1
52, 19, 3, 0.9245, 1, 1, 0, 1.1549, 0.9542, 0.9935, 1
53, 1, 1, 100.0000, 1, 0, 1, 2.1385, 1.5429, 1.0841, 1
54, 47, 1, 1.8962, 47, 1, 0, 1.0113, 0.5454, 0.9390, 1
55, 49, 2, 3.6480, 2, 0, 0, 1.0173, 0.5814, 0.9436, 1
56, 1, 1, 69.0000, 1, 0, 0, 1.4132, 1.2202, 1.0325, 1
57, 25, 1, 1.8000, 25, 1, 0, 1.1857, 0.8732, 0.9822, 1
58, 26, 2, 3.5717, 1, 1, 0, 1.1901, 0.8901, 0.9846, 1
59, 27, 3, 2.0801, 1, 1, 0, 1.1714, 0.8899, 0.9845, 1
60, 6, 1, 40.8248, 6, 0, 0, 1.1764, 1.1225, 1.0178, 1
61, 7, 2, 39.6850, 1, 1, 0, 1.2951, 1.2004, 1.0295, 1
62, 8, 3, 23.1120, 1, 1, 0, 1.2776, 1.1576, 1.0230, 1
63, 1, 1, 100.0000, 1, 0, 0, 1.1113, 0.9742, 0.9963, 1
64, 2, 2, 39.6850, 1, 1, 0, 1.0845, 0.9566, 0.9938, 1
65, 1, 1, 17.0000, 1, 1, 0, 1.0791, 0.9805, 0.9972, 1
66, 2, 2, 6.7465, 1, 0, 0, 1.0625, 0.9696, 0.9957, 1
67, 3, 3, 3.9290, 1, 0, 0, 1.0438, 0.9582, 0.9941, 1
68, 3, 1, 57.7350, 3, 0, 1, 1.0000, 0.8741, 0.9823, 1
69, 12, 1, 28.8675, 12, 0, 0, 1.0840, 0.8676, 0.9814, 1
70, 13, 2, 39.6850, 1, 1, 0, 1.0563, 0.8621, 0.9807, 1
71, 14, 3, 23.1120, 1, 1, 0, 1.0375, 0.8633, 0.9808, 1
72, 1, 1, 100.0000, 1, 0, 0, 2.2021, 1.5429, 1.0841, 1
73, 59, 1, 0.9113, 59, 1, 0, 1.0185, 0.5733, 0.9425, 1
74, 60, 2, 2.7780, 1, 0, 0, 1.0221, 0.6076, 0.9469, 1
75, 61, 3, 1.6178, 1, 0, 0, 1.0474, 0.6535, 0.9528, 1
76, 1, 1, 100.0000, 1, 0, 1, 1.1337, 1.1151, 1.0167, 1
77, 1, 1, 16.0000, 1, 0, 0, 1.1180, 1.0232, 1.0033, 1
78, 1, 1, 100.0000, 1, 0, 0, 4.2425, 2.0007, 1.1668, 1
79, 1, 1, 100.0000, 1, 0, 0, 1.0968, 1.0425, 1.0061, 1
80, 1, 1, 52.0000, 1, 0, 1, 1.0796, 1.0353, 1.0051, 1
81, 1, 1, 47.0000, 1, 0, 0, 1.0570, 1.0093, 1.0013, 1
82, 1, 1, 81.0000, 1, 0, 0, 2.5326, 1.1838, 1.0270, 1
83, 1, 1, 100.0000, 1, 0, 1, 1.6593, 1.3068, 1.0458, 1
84, 46, 1, 6.3400, 46, 0, 0, 1.0121, 0.7263, 0.9624, 1
85, 47, 2, 17.0646, 1, 1, 0, 1.0155, 0.7543, 0.9661, 1
86, 48, 3, 9.9382, 1, 1, 0, 1.0148, 0.7778, 0.9692, 1
87, 1, 1, 100.0000, 1, 0, 0, 1.0761, 1.0287, 1.0041, 1
88, 1, 1, 100.0000, 1, 0, 1, 1.1565, 1.1044, 1.0151, 1
89, 2, 2, 39.6850, 1, 1, 0, 1.1579, 1.0913, 1.0132, 1
90, 25, 1, 20.0000, 25, 0, 1, 1.1330, 0.8020, 0.9725, 1
91, 1, 1, 100.0000, 1, 0, 0, 1.1293, 1.0699, 1.0101, 1
92, 3, 1, 57.7350, 3, 0, 0, 1.0461, 1.0084, 1.0012, 1
93, 4, 2, 39.6850, 1, 1, 0, 1.0516, 1.0119, 1.0017, 1
94, 5, 3, 23.1120, 1, 1, 0, 1.0377, 0.9988, 0.9998, 1
95, 1, 1, 100.0000, 1, 0, 0, 1.0620, 1.0150, 1.0021, 1
96, 2, 2, 39.6850, 1, 1, 0, 1.0474, 1.0009, 1.0001, 1
97, 1, 1, 100.0000, 1, 0, 0, 1.0546, 1.0228, 1.0033, 1
98, 1, 1, 100.0000, 1, 0, 1, 1.0408, 1.0149, 1.0021, 1
99, 0, 1, 100.0000, 1, 1, 0, 1.0246, 0.9235, 0.9892, 1
100, 1, 1, 100.0000, 1, 0, 1, 1.0615, 1.0309, 1.0044, 1
101, 3, 1, 57.7350, 3, 0, 1, 1.0400, 0.9961, 0.9994, 1
102, 4, 2, 39.6850, 1, 1, 0, 1.0406, 0.9970, 0.9996, 1
103, 5, 3, 23.1120, 1, 1, 0, 1.0346, 0.9924, 0.9989, 1
104, 1, 1, 59.0000, 1, 0, 0, 1.0335, 1.0012, 1.0002, 1
105, 2, 2, 23.4142, 1, 1, 0, 1.0278, 0.9962, 0.9995, 1
106, 1, 1, 30.0000, 1, 0, 0, 1.0560, 1.0041, 1.0006, 1
107, 1, 1, 1.0000, 1, 1, 0, 1.0426, 0.9927, 0.9990, 1
108, 1, 1, 5.0000, 1, 1, 0, 1.0142, 0.9845, 0.9978, 1
109, 2, 2, 1.9843, 1, 1, 0, 1.0066, 0.9799, 0.9971, 1
110, 1, 1, 55.0000, 1, 0, 0, 1.0149, 1.0020, 1.0003, 1
111, 2, 2, 21.8268, 1, 1, 0, 1.0052, 0.9933, 0.9990, 1
112, 10, 1, 16.4438, 10, 0, 1, 1.0203, 1.0059, 1.0008, 1
113, 11, 2, 20.6362, 1, 1, 0, 1.0153, 1.0009, 1.0001, 1
114, 1, 1, 3.0000, 1, 1, 0, 1.0203, 1.0038, 1.0005, 1
115, 2, 2, 1.1906, 1, 1, 0, 1.0161, 0.9997, 1.0000, 1
116, 1, 1, 4.0000, 1, 1, 0, 1.0307, 1.0127, 1.0018, 1
117, 2, 2, 1.5874, 1, 1, 0, 1.0248, 1.0060, 1.0009, 1
118, 1, 1, 32.0000, 1, 0, 0, 1.2139, 1.1721, 1.0252, 1
119, 1, 1, 27.0000, 1, 0, 0, 1.0214, 0.9878, 0.9983, 1
120, 1, 1, 4.0000, 1, 1, 0, 1.0076, 0.9849, 0.9978, 1
121, 1, 1, 9.0000, 1, 1, 0, 1.0922, 1.0535, 1.0077, 1
122, 1, 1, 19.0000, 1, 0, 0, 1.0132, 0.9924, 0.9989, 1
123, 1, 1, 4.0000, 1, 1, 0, 1.0125, 0.9921, 0.9989, 1
124, 1, 1, 5.0000, 1, 1, 0, 1.0279, 1.0122, 1.0017, 1
125, 1, 1, 1.0000, 1, 1, 0, 1.0049, 0.9912, 0.9987, 1
126, 1, 1, 4.0000, 1, 1, 0, 1.0209, 1.0048, 1.0007, 1
127, 1, 1, 3.0000, 1, 1, 0, 1.0450, 1.0146, 1.0021, 1
128, 1, 1, 7.0000, 1, 0, 0, 1.0275, 1.0032, 1.0005, 1
129, 1, 1, 3.0000, 1, 1, 0, 1.0144, 0.9966, 0.9995, 1
130, 1, 1, 2.0000, 1, 1, 0, 1.0065, 0.9933, 0.9990, 1
131, 0, 1, 6.0000, 1, 1, 0, 1.0300, 1.0122, 1.0017, 1
132, 1, 1, 29.0000, 1, 0, 0, 1.0077, 0.9862, 0.9980, 1
133, 1, 1, 15.0000, 1, 0, 0, 1.0263, 1.0033, 1.0005, 1
134, 1, 1, 13.0000, 1, 1, 0, 1.0718, 1.0398, 1.0057, 1
135, 1, 1, 3.0000, 1, 1, 0, 1.0032, 0.9777, 0.9968, 1
136, 1, 1, 2.0000, 1, 0, 0, 1.0305, 1.0051, 1.0007, 1
137, 1, 1, 14.0000, 1, 0, 0, 1.0357, 1.0044, 1.0006, 1
138, 1, 1, 42.0000, 1, 0, 0, 1.0335, 1.0042, 1.0006, 1
139, 1, 1, 12.0000, 1, 1, 0, 1.0019, 0.9846, 0.9978, 1
140, 1, 1, 2.0000, 1, 1, 0, 1.0090, 0.9946, 0.9992, 1
141, 1, 1, 40.0000, 1, 0, 0, 1.0276, 1.0169, 1.0024, 1
142, 1, 1, 100.0000, 1, 0, 0, 1.0549, 0.9978, 0.9997, 1
143, 1, 1, 100.0000, 1, 0, 0, 1.0275, 1.0073, 1.0010, 1
144, 1, 1, 73.0000, 1, 0, 1, 1.0428, 1.0074, 1.0011, 1
145, 3, 1, 57.7350, 3, 0, 0, 1.1327, 1.0314, 1.0045, 1
146, 4, 2, 39.6850, 1, 1, 0, 1.1277, 1.0234, 1.0034, 1
147, 5, 3, 23.1120, 1, 1, 0, 1.1265, 1.0195, 1.0028, 1
148, 2, 1, 6.3640, 2, 1, 0, 1.1444, 1.0312, 1.0045, 1
149, 3, 2, 3.5717, 1, 1, 0, 1.1391, 1.0231, 1.0033, 1
150, 4, 3, 2.0801, 1, 1, 0, 1.1389, 1.0199, 1.0029, 1
151, 1, 1, 100.0000, 1, 0, 1, 1.0404, 1.0213, 1.0031, 1
152, 2, 2, 39.6850, 1, 1, 0, 1.0348, 1.0138, 1.0020, 1
153, 1, 1, 100.0000, 1, 0, 1, 1.6735, 0.9254, 0.9895, 1
154, 1, 1, 100.0000, 1, 0, 0, 1.9810, 0.9498, 0.9929, 1
155, 1, 1, 4.0000, 1, 1, 0, 2.0464, 0.9917, 0.9989, 1
156, 1, 1, 11.0000, 1, 1, 0, 1.7976, 0.9603, 0.9943, 1
157, 1, 1, 8.0000, 1, 0, 0, 1.2577, 0.8078, 0.9732, 1
158, 1, 1, 21.0000, 1, 1, 0, 2.9674, 1.0502, 1.0072, 1
159, 1, 1, 16.0000, 1, 1, 0, 3.5140, 1.0405, 1.0059, 1
160, 1, 1, 61.0000, 1, 0, 1, 1.0339, 0.6901, 0.9577, 1
161, 1, 1, 100.0000, 1, 0, 0, 1.5550, 0.7650, 0.9675, 1
162, 1, 1, 100.0000, 1, 0, 0, 1.9799, 0.8855, 0.9839, 1
163, 1, 1, 94.0000, 1, 0, 0, 2.4032, 0.9499, 0.9930, 1
164, 1, 1, 24.0000, 1, 0, 0, 2.3890, 0.9048, 0.9866, 1
165, 1, 1, 5.0000, 1, 0, 0, 4.6692, 1.4899, 1.0752, 1
166, 18, 1, 23.5702, 18, 0, 0, 3.3755, 0.9313, 0.9903, 1
167, 19, 2, 39.6850, 1, 1, 0, 3.4404, 0.9552, 0.9936, 1
168, 20, 3, 23.1120, 1, 1, 0, 3.4771, 0.9696, 0.9957, 1
169, 12, 1, 7.5056, 12, 0, 0, 7.2991, 2.6748, 1.3145, 1
170, 14, 2, 7.2960, 2, 1, 0, 3.1490, 1.1322, 1.0192, 1
171, 7, 1, 2.2678, 7, 0, 0, 1.5254, 0.4065, 0.9218, 1
172, 1, 1, 24.0000, 1, 0, 0, 1.4006, 0.8141, 0.9741, 1
173, 1, 1, 71.0000, 1, 0, 1, 3.6836, 1.3142, 1.0470, 1
174, 1, 1, 62.0000, 1, 0, 0, 2.7731, 1.0539, 1.0078, 1
175, 1, 1, 54.0000, 1, 0, 0, 1.2164, 0.6219, 0.9488, 1
176, 1, 1, 83.0000, 1, 0, 0, 1.6471, 1.1078, 1.0157, 1
177, 1, 1, 49.0000, 1, 0, 0, 1.4910, 0.7818, 0.9698, 1
178, 1, 1, 100.0000, 1, 0, 1, 2.0222, 0.8957, 0.9853, 1
179, 1, 1, 45.0000, 1, 0, 0, 1.8398, 0.9923, 0.9989, 1
180, 1, 1, 100.0000, 1, 0, 1, 3.2968, 1.1457, 1.0213, 1
181, 1, 1, 100.0000, 1, 0, 0, 3.4282, 0.8376, 0.9773, 1
182, 9, 1, 11.0000, 9, 0, 0, 2.1968, 0.7986, 0.9721, 1
183, 10, 2, 13.0961, 1, 1, 0, 2.2321, 0.8310, 0.9765, 1
184, 11, 3, 7.6270, 1, 1, 0, 2.2148, 0.8431, 0.9781, 1
185, 1, 1, 46.0000, 1, 0, 0, 2.9925, 0.9747, 0.9964, 1
186, 39, 1, 16.0128, 39, 0, 0, 4.2467, 1.0791, 1.0114, 1
187, 40, 2, 39.6850, 1, 1, 0, 4.3650, 1.0942, 1.0137, 1
188, 41, 3, 23.1120, 1, 1, 0, 4.3981, 1.0885, 1.0128, 1
189, 3, 1, 10.9697, 3, 0, 0, 2.3938, 0.9507, 0.9930, 1
190, 24, 2, 1.6454, 21, 1, 0, 1.1035, 0.4713, 0.9298, 1
191, 25, 3, 4.3913, 1, 0, 0, 1.2224, 0.5553, 0.9402, 1
192, 26, 4, 2.9923, 1, 0, 0, 1.0375, 0.5047, 0.9339, 1
193, 47, 5, 0.4849, 21, 0, 0, 1.4211, 0.7190, 0.9614, 1
194, 2, 6, 1.2323, 2, 1, 0, 1.4983, 0.7817, 0.9698, 1
195, 18, 1, 0.2357, 18, 0, 0, 2.2017, 1.1611, 1.0236, 1
196, 14, 1, 0.5345, 14, 0, 0, 1.0173, 0.5573, 0.9405, 1
197, 9, 1, 0.6667, 9, 0, 0, 1.1892, 0.6660, 0.9545, 1
198, 1, 1, 5.0000, 1, 0, 0, 1.3296, 0.3521, 0.9153, 1
199, 1, 1, 100.0000, 1, 0, 0, 1.4259, 0.5262, 0.9366, 1
200, 1, 1, 18.0000, 1, 0, 0, 2.2004, 0.9959, 0.9994, 1
201, 1, 1, 39.0000, 1, 0, 0, 4.7446, 1.3370, 1.0506, 1
202, 1, 1, 5.0000, 1, 1, 0, 4.6690, 1.1196, 1.0174, 1
203, 1, 1, 100.0000, 1, 0, 0, 3.9794, 0.9327, 0.9905, 1
204, 1, 1, 78.0000, 1, 0, 0, 6.8631, 2.2363, 1.2145, 1
205, 1, 1, 100.0000, 1, 0, 0, 24.3393, 2.6542, 1.3094, 1
206, 24, 1, 0.6124, 24, 1, 0, 1.0000, 0.0785, 0.8837, 1
207, 2, 1, 9.8995, 2, 0, 0, 25.9420, 2.0346, 1.1734, 1
208, 3, 2, 5.5559, 1, 1, 0, 25.8772, 1.7981, 1.1287, 1
209, 4, 3, 3.2357, 1, 1, 0, 25.6332, 1.6227, 1.0976, 1
210, 13, 1, 0.8321, 13, 1, 0, 2.0985, 0.1261, 0.8890, 1
211, 1, 1, 1.0000, 1, 0, 0, 1.7341, 0.1311, 0.8896, 1
212, 1, 1, 5.0000, 1, 0, 0, 20.1688, 1.1967, 1.0289, 1
213, 2, 2, 1.9843, 1, 1, 0, 19.8631, 1.1529, 1.0223, 1
214, 3, 3, 1.1556, 1, 1, 0, 19.3971, 1.1084, 1.0157, 1
215, 1, 1, 3.0000, 1, 1, 0, 17.3905, 0.9811, 0.9973, 1
216, 1, 1, 70.0000, 1, 0, 0, 1.8577, 1.0401, 1.0058, 1
217, 1, 1, 71.0000, 1, 0, 0, 4.9898, 1.3296, 1.0494, 1
218, 1, 1, 91.0000, 1, 0, 0, 1.6674, 0.7080, 0.9600, 1
219, 1, 1, 100.0000, 1, 0, 0, 1.6084, 0.9635, 0.9949, 1
220, 1, 1, 23.0000, 1, 0, 0, 1.1458, 0.7288, 0.9627, 1
221, 1, 1, 21.0000, 1, 0, 0, 5.3573, 1.7783, 1.1251, 1
222, 1, 1, 98.0000, 1, 0, 0, 1.9736, 0.9209, 0.9888, 1
223, 1, 1, 100.0000, 1, 0, 0, 2.4476, 0.9692, 0.9956, 1
224, 1, 1, 29.0000, 1, 1, 0, 1.8320, 0.8877, 0.9842, 1
225, 1, 1, 100.0000, 1, 0, 0, 1.3780, 0.4156, 0.9230, 1
226, 1, 1, 55.0000, 1, 0, 1, 1.0000, 0.8278, 0.9760, 1
227, 1, 1, 100.0000, 1, 0, 0, 2.1259, 1.0630, 1.0091, 1
228, 1, 1, 36.0000, 1, 0, 0, 2.4590, 0.9802, 0.9972, 1
229, 1, 1, 20.0000, 1, 1, 0, 3.6253, 0.9604, 0.9944, 1
230, 1, 1, 56.0000, 1, 0, 0, 2.4444, 1.1492, 1.0218, 1
231, 1, 1, 32.0000, 1, 0, 0, 2.0133, 0.9880, 0.9982, 1
232, 1, 1, 19.0000, 1, 0, 0, 2.9860, 1.0748, 1.0109, 1
233, 18, 1, 23.5702, 18, 0, 0, 2.8630, 0.9108, 0.9874, 1
234, 19, 2, 39.6850, 1, 1, 0, 2.6579, 0.8622, 0.9807, 1
235, 20, 3, 23.1120, 1, 1, 0, 2.6867, 0.8858, 0.9839, 1
236, 18, 1, 5.6569, 18, 0, 0, 15.2427, 2.0837, 1.1832, 1
237, 8, 1, 26.1630, 8, 0, 0, 1.9867, 0.3558, 0.9157, 1
238, 10, 2, 20.7655, 2, 1, 0, 2.0869, 0.4054, 0.9217, 1
239, 7, 1, 16.6304, 7, 0, 0, 2.6764, 0.8446, 0.9783, 1
240, 8, 2, 17.4614, 1, 1, 0, 2.7251, 0.8753, 0.9825, 1
241, 9, 3, 10.1693, 1, 1, 0, 2.7446, 0.8948, 0.9852, 1
242, 1, 1, 5.0000, 1, 0, 0, 2.2635, 0.7397, 0.9642, 1
243, 1, 1, 82.0000, 1, 0, 0, 1.4491, 0.7305, 0.9629, 1
244, 23, 1, 20.8514, 23, 0, 0, 7.8266, 0.8916, 0.9847, 1
245, 24, 2, 39.6850, 1, 1, 0, 7.9111, 0.9125, 0.9877, 1
246, 25, 3, 23.1120, 1, 1, 0, 7.9451, 0.9261, 0.9896, 1
247, 2, 1, 5.6569, 2, 0, 0, 1.8049, 0.3887, 0.9197, 1
248, 14, 2, 0.9165, 12, 1, 0, 2.1165, 0.4890, 0.9320, 1
249, 16, 3, 1.3074, 2, 0, 0, 1.6330, 0.4092, 0.9221, 1
250, 17, 4, 1.2599, 1, 0, 0, 1.6879, 0.4558, 0.9279, 1
251, 24, 5, 0.3537, 7, 1, 0, 1.5668, 0.4559, 0.9279, 1
252, 27, 6, 0.4236, 3, 1, 0, 2.4581, 0.7417, 0.9645, 1
253, 32, 7, 0.2672, 5, 0, 0, 2.1562, 0.6803, 0.9563, 1
254, 33, 8, 0.5000, 1, 1, 0, 2.2269, 0.7297, 0.9628, 1
255, 35, 9, 0.3022, 2, 1, 0, 1.8002, 0.6218, 0.9488, 1
256, 36, 10, 0.3713, 1, 0, 0, 1.8589, 0.6721, 0.9553, 1
257, 38, 11, 0.2312, 2, 0, 0, 1.6843, 0.6403, 0.9512, 1
258, 41, 12, 0.1681, 3, 1, 0, 1.3915, 0.5620, 0.9411, 1
259, 42, 13, 0.2617, 1, 0, 0, 1.4911, 0.6338, 0.9503, 1
260, 43, 14, 0.2371, 1, 0, 0, 1.5288, 0.6795, 0.9563, 1
261, 45, 15, 0.1529, 2, 0, 0, 1.3131, 0.6157, 0.9480, 1
262, 0, 1, 82.0000, 1, 1, 0, 1.6184, 0.9247, 0.9894, 1
263, 1, 1, 100.0000, 1, 0, 0, 2.6712, 1.1194, 1.0174, 1
264, 1, 1, 1.0000, 1, 1, 0, 2.6717, 1.0885, 1.0128, 1
265, 1, 1, 97.0000, 1, 0, 0, 3.7414, 1.2113, 1.0311, 1
266, 1, 1, 25.0000, 1, 0, 0, 2.7721, 0.9397, 0.9915, 1
267, 1, 1, 19.0000, 1, 0, 0, 2.1574, 1.0984, 1.0143, 1
268, 1, 1, 46.0000, 1, 0, 0, 2.6324, 1.1658, 1.0243, 1
269, 1, 1, 100.0000, 1, 0, 0, 1.6755, 0.9226, 0.9891, 1
270, 1, 1, 100.0000, 1, 0, 0, 4.5499, 1.0695, 1.0100, 1
271, 14, 1, 9.3541, 14, 0, 0, 3.4483, 0.9102, 0.9873, 1
272, 15, 2, 13.8898, 1, 1, 0, 3.6354, 0.9645, 0.9949, 1
273, 16, 3, 8.0892, 1, 1, 0, 3.6742, 0.9779, 0.9969, 1
274, 4, 1, 9.5000, 4, 1, 0, 2.3115, 0.6412, 0.9512, 1
275, 5, 2, 7.5402, 1, 0, 0, 2.4084, 0.6970, 0.9585, 1
276, 6, 3, 4.3913, 1, 0, 0, 2.4385, 0.7326, 0.9632, 1
277, 4, 1, 2.0000, 4, 0, 0, 2.0790, 0.6798, 0.9563, 1
278, 5, 2, 1.5874, 1, 1, 0, 2.1424, 0.7277, 0.9625, 1
279, 8, 3, 0.5337, 3, 1, 0, 2.3579, 0.8213, 0.9752, 1
280, 9, 4, 0.6300, 1, 0, 0, 3.1579, 1.0865, 1.0125, 1
281, 11, 5, 0.3308, 2, 0, 0, 2.0890, 0.7449, 0.9648, 1
282, 12, 6, 0.3669, 1, 1, 0, 2.1350, 0.7847, 0.9702, 1
283, 13, 7, 0.2987, 1, 1, 0, 7.1212, 2.1772, 1.2022, 1
284, 2, 1, 1.4142, 2, 0, 0, 3.6276, 0.9435, 0.9920, 1
285, 1, 1, 53.0000, 1, 0, 0, 3.8294, 1.2254, 1.0333, 1
286, 7, 1, 18.1423, 7, 0, 0, 2.8432, 0.7624, 0.9672, 1
287, 8, 2, 19.0488, 1, 1, 0, 2.8681, 0.7919, 0.9712, 1
288, 9, 3, 11.0938, 1, 1, 0, 2.5191, 0.7230, 0.9620, 1
289, 1, 1, 9.0000, 1, 0, 0, 4.8477, 1.0034, 1.0005, 1
290, 1, 1, 58.0000, 1, 0, 1, 1.5609, 1.1372, 1.0199, 1
291, 1, 1, 34.0000, 1, 0, 0, 1.6429, 0.8233, 0.9754, 1
292, 4, 1, 8.0000, 4, 0, 0, 1.9196, 0.9107, 0.9874, 1
293, 5, 2, 6.3496, 1, 1, 0, 1.9507, 0.9341, 0.9907, 1
294, 6, 3, 3.6979, 1, 1, 0, 2.2908, 1.0838, 1.0122, 1
295, 2, 1, 19.0919, 2, 0, 0, 6.9232, 2.4154, 1.2535, 1
296, 1, 1, 48.0000, 1, 0, 0, 8.6425, 1.0548, 1.0079, 1
297, 2, 2, 19.0488, 1, 1, 0, 8.4168, 1.0238, 1.0034, 1
298, 3, 3, 11.0938, 1, 1, 0, 8.2016, 0.9979, 0.9997, 1
299, 2, 1, 13.4350, 2, 0, 0, 8.6962, 1.2706, 1.0402, 1
300, 4, 2, 5.3317, 2, 1, 0, 8.3557, 1.1880, 1.0276, 1
301, 1, 1, 1.0000, 1, 1, 0, 8.1369, 1.1160, 1.0169, 1
302, 1, 1, 25.0000, 1, 0, 0, 8.2636, 1.2274, 1.0336, 1
303, 2, 2, 9.9213, 1, 1, 0, 8.0364, 1.1655, 1.0242, 1
304, 1, 1, 6.0000, 1, 0, 0, 7.0781, 1.1652, 1.0242, 1
305, 2, 2, 2.3811, 1, 1, 0, 6.8351, 1.1078, 1.0157, 1
306, 3, 3, 1.3867, 1, 1, 0, 6.7036, 1.0749, 1.0108, 1
307, 1, 1, 32.0000, 1, 0, 0, 8.0252, 1.2067, 1.0304, 1
308, 2, 2, 12.6992, 1, 1, 0, 7.7056, 1.1361, 1.0198, 1
309, 1, 1, 8.0000, 1, 0, 0, 10.9062, 1.6904, 1.1094, 1
310, 2, 2, 3.1748, 1, 1, 0, 10.5766, 1.5180, 1.0799, 1
311, 1, 1, 67.0000, 1, 0, 0, 18.3996, 1.6297, 1.0988, 1
312, 1, 1, 29.0000, 1, 0, 0, 11.6799, 1.3172, 1.0475, 1
313, 0, 1, 52.0000, 1, 1, 0, 2.0245, 0.2875, 0.9076, 1
314, 1, 1, 11.0000, 1, 0, 0, 13.2731, 2.0595, 1.1784, 1
315, 1, 1, 56.0000, 1, 0, 0, 2.0872, 0.8331, 0.9767, 1
